,person,label,most_frequent_event,count_most_frequent_event,less_frequent_event,count_less_frequent_event,ad campaign hit,brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site,mean_per_event
9444,d43490bb,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9445,fe20ae8a,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9446,81be009e,0,viewed product,56,checkout,1,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,3.0,11.333333333333334
9447,df67f2c3,0,viewed product,100,conversion,1,21.0,5.0,2.0,1.0,32.0,3.0,17.0,2.0,1.0,100.0,17.0,18.272727272727273
9448,9e06eeb5,0,viewed product,71,staticpage,1,7.0,19.0,4.0,0.0,5.0,0.0,5.0,0.0,1.0,71.0,6.0,14.75
9449,d93562d0,0,viewed product,36,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,36.0,4.0,13.25
9450,8c712c8b,0,viewed product,23,checkout,3,14.0,5.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,23.0,6.0,9.857142857142858
9451,369db4b0,0,brand listing,8,checkout,1,0.0,8.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,8.0,2.0,4.666666666666667
9452,ba700802,0,viewed product,9,brand listing,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,9.0,1.0,2.2857142857142856
9453,6d1457e5,0,viewed product,10,search engine hit,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0
9454,b1724b96,0,viewed product,73,generic listing,1,17.0,2.0,0.0,0.0,1.0,0.0,17.0,16.0,0.0,73.0,8.0,19.142857142857142
9455,c679007a,0,viewed product,145,checkout,1,4.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,145.0,4.0,23.285714285714285
9456,9b9f98ed,0,ad campaign hit,24,checkout,2,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,14.5
9457,88b91c5d,0,visited site,1,visited site,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9458,3abaad1d,0,viewed product,8,visited site,5,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,8.0,5.0,6.75
9459,a29c3ba2,0,viewed product,2,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.1666666666666667
9460,35165a5a,0,viewed product,109,brand listing,1,0.0,1.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,109.0,5.0,21.166666666666668
9461,f3b16066,0,viewed product,14,checkout,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,7.0
9462,14b2bbfd,0,viewed product,20,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,8.0
9463,1dce3766,0,viewed product,9,brand listing,1,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,4.0,2.75
9464,045fb3f8,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9465,203297ab,1,ad campaign hit,1,ad campaign hit,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
9466,cd77d56f,1,brand listing,75,checkout,1,8.0,75.0,1.0,0.0,28.0,0.0,6.0,2.0,0.0,30.0,40.0,23.75
9467,8abd9c69,0,viewed product,10,checkout,1,4.0,6.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,10.0,2.0,4.428571428571429
9468,f40a25d8,0,checkout,4,ad campaign hit,1,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0
9469,07ea5933,0,ad campaign hit,8,checkout,1,8.0,2.0,1.0,0.0,6.0,0.0,4.0,8.0,0.0,8.0,3.0,5.0
9470,df291cff,0,ad campaign hit,9,checkout,1,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.75
9471,052231b9,0,ad campaign hit,2,brand listing,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.5
9472,f6465fb0,1,viewed product,71,search engine hit,2,8.0,0.0,5.0,0.0,5.0,0.0,2.0,12.0,0.0,71.0,10.0,16.142857142857142
9473,868f2994,0,viewed product,34,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,2.0,7.8
9474,79e78de4,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6
9475,397bb54b,0,viewed product,2,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.2
9476,68388af0,0,ad campaign hit,32,searched products,1,32.0,12.0,4.0,0.0,21.0,0.0,5.0,1.0,0.0,27.0,8.0,13.75
9477,635963da,0,viewed product,24,conversion,1,8.0,0.0,4.0,1.0,6.0,0.0,4.0,8.0,2.0,24.0,8.0,7.222222222222222
9478,86844806,0,viewed product,17,checkout,1,2.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,2.0,5.666666666666667
9479,4a9501a1,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.25
9480,eca84f0a,0,viewed product,254,staticpage,2,27.0,85.0,16.0,8.0,24.0,0.0,12.0,25.0,2.0,254.0,30.0,48.3
9481,4ef06578,0,checkout,3,search engine hit,1,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
9482,32580874,0,viewed product,165,checkout,1,9.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,165.0,3.0,27.142857142857142
9483,6f48ea6b,0,viewed product,9,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,3.4
9484,765c576d,0,viewed product,18,checkout,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,4.6
9485,fc56f591,0,viewed product,14,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,3.6
9486,2a6043b0,0,ad campaign hit,9,checkout,1,9.0,0.0,1.0,0.0,7.0,0.0,9.0,8.0,1.0,9.0,3.0,5.875
9487,0f5326d6,0,viewed product,41,checkout,3,7.0,12.0,3.0,0.0,6.0,0.0,4.0,17.0,0.0,41.0,7.0,12.125
9488,eb0a0d8d,0,viewed product,18,checkout,2,13.0,4.0,2.0,0.0,9.0,0.0,11.0,12.0,0.0,18.0,8.0,9.625
9489,36b13a32,0,viewed product,11,ad campaign hit,1,1.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,11.0,2.0,3.2857142857142856
9490,3f778dc5,1,viewed product,28,ad campaign hit,2,2.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,28.0,2.0,6.0
9491,e4de65eb,0,ad campaign hit,4,brand listing,1,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.2
9492,6357ded2,0,viewed product,7,checkout,2,4.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,7.0,2.0,3.8333333333333335
9493,38183d00,0,viewed product,79,checkout,1,18.0,62.0,1.0,0.0,15.0,0.0,10.0,2.0,0.0,79.0,11.0,24.75
9494,f2271d58,0,viewed product,49,conversion,1,6.0,7.0,2.0,1.0,7.0,0.0,1.0,19.0,2.0,49.0,10.0,10.4
9495,28dc18d1,0,viewed product,13,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.4
9496,a5d85904,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
9497,8e282954,0,brand listing,2,brand listing,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
9498,09088303,0,viewed product,6,ad campaign hit,1,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,2.4
9499,7877d184,0,viewed product,48,brand listing,1,8.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,48.0,2.0,9.428571428571429
9500,cf9ecfe3,0,checkout,1,checkout,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9501,0d0cfd55,0,brand listing,11,checkout,1,3.0,11.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,11.0,3.0,5.285714285714286
9502,4b41c1bd,0,viewed product,31,checkout,1,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,18.75
9503,4fb31b21,0,viewed product,15,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,15.0,1.0,4.333333333333333
9504,2886ae9a,0,viewed product,10,checkout,2,5.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,10.0,2.0,4.666666666666667
9505,d341ab21,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9506,8a29c29a,0,viewed product,4,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0
9507,c2f65a3e,0,viewed product,36,checkout,1,14.0,0.0,1.0,0.0,4.0,0.0,6.0,3.0,0.0,36.0,16.0,11.428571428571429
9508,737467f2,0,viewed product,9,brand listing,1,7.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,9.0,3.0,3.25
9509,d01dd3b6,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.6
9510,af9c09a8,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.4
9511,4c05e743,0,viewed product,70,conversion,1,20.0,7.0,2.0,1.0,21.0,0.0,1.0,4.0,2.0,70.0,38.0,16.6
9512,e1f46bc3,0,checkout,3,brand listing,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.6
9513,3a18c589,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9514,3f2cee68,0,searched products,6,ad campaign hit,2,2.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,0.0,6.0,4.0,4.166666666666667
9515,11c52734,0,generic listing,5,checkout,1,4.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,2.6666666666666665
9516,5b499ec5,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9517,4a20258e,0,viewed product,28,checkout,1,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,1.0,6.8
9518,783de2c0,1,ad campaign hit,3,conversion,1,3.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.5
9519,72367ae3,0,ad campaign hit,8,checkout,1,8.0,4.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,5.166666666666667
9520,b11345d3,0,viewed product,8,checkout,1,7.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,8.0,2.0,4.142857142857143
9521,5f003c9c,0,viewed product,23,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.6
9522,6f5b8387,0,viewed product,12,checkout,1,11.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,1.0,7.2
9523,b7d688ff,0,generic listing,5,checkout,1,0.0,0.0,1.0,1.0,5.0,0.0,4.0,4.0,0.0,4.0,3.0,3.142857142857143
9524,0c8a6a10,0,viewed product,286,checkout,1,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,286.0,8.0,51.166666666666664
9525,b83f0d42,0,viewed product,96,brand listing,1,14.0,1.0,3.0,0.0,18.0,0.0,1.0,2.0,0.0,96.0,5.0,17.5
9526,9c9c6634,0,viewed product,39,checkout,2,9.0,3.0,2.0,0.0,3.0,0.0,9.0,2.0,0.0,39.0,5.0,9.0
9527,a63e4abe,0,viewed product,5,ad campaign hit,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.7142857142857142
9528,0a541da1,0,viewed product,9,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,9.0,1.0,2.4285714285714284
9529,2b950fdd,0,viewed product,34,generic listing,1,16.0,12.0,0.0,0.0,1.0,0.0,2.0,20.0,0.0,34.0,5.0,12.857142857142858
9530,0e2fb10e,0,viewed product,82,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0,4.0,17.8
9531,82cab349,0,ad campaign hit,4,checkout,1,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,2.8333333333333335
9532,2f5ebfe2,0,viewed product,19,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,4.0
9533,6e84fcf6,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9534,3371f110,0,viewed product,3,ad campaign hit,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.6
9535,df5e7035,0,viewed product,13,checkout,1,2.0,0.0,1.0,0.0,2.0,0.0,8.0,3.0,0.0,13.0,3.0,4.571428571428571
9536,dd7ea15d,0,viewed product,24,checkout,1,2.0,4.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,24.0,3.0,7.142857142857143
9537,d8206738,0,viewed product,11,checkout,1,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,7.5
9538,7c7e0de9,0,viewed product,31,conversion,1,22.0,9.0,4.0,1.0,11.0,0.0,4.0,0.0,0.0,31.0,15.0,12.125
9539,c9a25be4,0,viewed product,5,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0
9540,1dee66a1,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9541,190a7e66,0,searched products,6,generic listing,1,2.0,0.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,5.0,3.0,3.0
9542,fa666aaf,0,viewed product,10,brand listing,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,5.0
9543,448019f3,0,viewed product,26,searched products,1,6.0,10.0,7.0,0.0,10.0,0.0,2.0,1.0,0.0,26.0,7.0,8.625
9544,e9d3f4b6,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333
9545,370584e4,0,searched products,12,checkout,2,4.0,0.0,2.0,0.0,4.0,0.0,0.0,12.0,0.0,9.0,3.0,5.666666666666667
9546,80fcbc63,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9547,7c2dfc58,0,viewed product,8,checkout,1,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,3.8333333333333335
9548,50644969,0,checkout,3,search engine hit,1,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.75
9549,ecf90559,0,viewed product,5,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.25
9550,7ffb1b49,0,searched products,18,ad campaign hit,3,3.0,5.0,0.0,0.0,3.0,0.0,3.0,18.0,0.0,13.0,9.0,7.714285714285714
9551,a279f4d0,0,generic listing,25,ad campaign hit,3,3.0,11.0,0.0,0.0,25.0,0.0,4.0,4.0,0.0,18.0,17.0,11.714285714285714
9552,320565e6,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9553,e6969dc4,0,conversion,2,checkout,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333
9554,63dcc26a,0,viewed product,19,checkout,1,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3.0,5.166666666666667
9555,a774d541,0,ad campaign hit,2,checkout,1,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6666666666666667
9556,dd01527d,0,viewed product,4,checkout,1,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0,1.75
9557,9ca193fc,0,viewed product,88,checkout,1,6.0,39.0,1.0,0.0,4.0,0.0,6.0,10.0,1.0,88.0,13.0,18.666666666666668
9558,25e4177f,0,viewed product,6,checkout,1,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.2
9559,fedb5847,0,ad campaign hit,5,visited site,1,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,3.2
9560,d0854e2d,0,viewed product,11,checkout,1,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,1.0,4.4
9561,532e50c9,0,viewed product,8,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,2.1666666666666665
9562,9b3b723a,0,viewed product,163,checkout,1,0.0,9.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,163.0,2.0,29.833333333333332
9563,ab34fdd5,0,viewed product,44,checkout,2,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,15.75
9564,84380983,0,viewed product,18,searched products,1,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,18.0,6.0,6.4
9565,1809afb2,0,checkout,2,ad campaign hit,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6666666666666667
9566,eba759cd,0,generic listing,8,checkout,1,0.0,0.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,5.2
9567,9b8acf82,0,searched products,8,ad campaign hit,1,1.0,0.0,1.0,2.0,1.0,0.0,2.0,8.0,0.0,4.0,2.0,2.625
9568,de1de15e,0,viewed product,20,staticpage,3,12.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,20.0,8.0,8.833333333333334
9569,871a1843,0,viewed product,33,brand listing,2,31.0,2.0,2.0,0.0,19.0,0.0,22.0,20.0,0.0,33.0,15.0,18.0
9570,4c28a254,0,viewed product,109,ad campaign hit,1,1.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,109.0,38.0,29.0
9571,c01131ff,0,viewed product,27,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,1.0,5.333333333333333
9572,acfff3dd,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6
9573,723a1853,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9574,b04ee095,0,searched products,25,checkout,2,6.0,13.0,2.0,0.0,4.0,0.0,2.0,25.0,0.0,10.0,2.0,8.0
9575,f6709b8e,0,viewed product,15,generic listing,1,0.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,1.0,4.166666666666667
9576,c22d980d,0,viewed product,2,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.2
9577,049392e4,0,brand listing,13,ad campaign hit,1,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,3.7142857142857144
9578,be490e92,0,viewed product,33,searched products,1,6.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,33.0,6.0,9.0
9579,2f46cdbe,1,viewed product,59,conversion,2,29.0,25.0,4.0,2.0,2.0,0.0,21.0,51.0,0.0,59.0,11.0,22.666666666666668
9580,432da781,0,viewed product,14,checkout,1,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,4.6
9581,9ba0b511,0,brand listing,4,checkout,1,3.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,2.4285714285714284
9582,05e2dc41,0,viewed product,8,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,2.0,2.4285714285714284
9583,c7d13767,0,viewed product,2,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.2
9584,a6e23783,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.25
9585,78e06b55,0,viewed product,6,searched products,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.5
9586,d3c44902,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9587,b4fd07ff,0,viewed product,79,checkout,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,1.0,16.6
9588,59fb262b,0,searched products,31,generic listing,6,11.0,0.0,0.0,0.0,6.0,0.0,7.0,31.0,0.0,24.0,8.0,14.5
9589,d1abdc3d,0,viewed product,5,checkout,1,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,2.6
9590,c8632ef0,0,viewed product,11,ad campaign hit,1,1.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,3.5714285714285716
9591,291382ac,0,brand listing,13,checkout,1,2.0,13.0,1.0,0.0,3.0,0.0,2.0,7.0,0.0,9.0,1.0,4.75
9592,3f0a7c32,0,checkout,3,searched products,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6666666666666667
9593,9d7330fa,0,viewed product,50,checkout,1,3.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,1.0,10.5
9594,00b2b269,0,viewed product,13,checkout,1,5.0,0.0,1.0,0.0,5.0,0.0,5.0,9.0,0.0,13.0,2.0,5.714285714285714
9595,b74cb601,0,ad campaign hit,4,visited site,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.6666666666666665
9596,2460d725,0,viewed product,43,checkout,1,7.0,4.0,1.0,1.0,6.0,0.0,9.0,2.0,0.0,43.0,6.0,8.777777777777779
9597,81aa6908,0,viewed product,58,checkout,2,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,24.0,32.0
9598,5709cc6c,0,viewed product,3,ad campaign hit,1,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.6666666666666667
9599,1e62ffda,0,viewed product,337,lead,1,5.0,3.0,2.0,0.0,8.0,1.0,2.0,0.0,0.0,337.0,17.0,46.875
9600,6b723be9,0,searched products,9,brand listing,1,4.0,1.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,6.0,1.0,3.7142857142857144
9601,4fde1b6c,0,searched products,24,search engine hit,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,16.0,1.0,10.5
9602,2fb7c47b,0,searched products,19,checkout,1,10.0,4.0,1.0,0.0,9.0,0.0,0.0,19.0,0.0,10.0,4.0,8.142857142857142
9603,232a60c3,0,brand listing,23,search engine hit,1,2.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2.0,7.833333333333333
9604,9e51e2d7,0,viewed product,40,checkout,2,3.0,15.0,2.0,0.0,3.0,0.0,0.0,16.0,0.0,40.0,4.0,11.857142857142858
9605,221aba7e,0,viewed product,96,checkout,1,0.0,17.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,96.0,2.0,17.857142857142858
9606,2caba06c,0,viewed product,22,checkout,2,5.0,7.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,22.0,4.0,6.714285714285714
9607,7d086b78,0,viewed product,8,checkout,1,4.0,2.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,8.0,2.0,3.111111111111111
9608,481c6e69,0,viewed product,19,ad campaign hit,1,1.0,17.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,19.0,2.0,5.222222222222222
9609,4434c510,0,viewed product,44,checkout,1,3.0,22.0,1.0,0.0,4.0,0.0,3.0,3.0,0.0,44.0,3.0,10.375
9610,03e9630c,0,viewed product,10,ad campaign hit,1,1.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,3.142857142857143
9611,342faed8,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9612,852c4464,0,viewed product,10,visited site,1,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,10.0,1.0,4.25
9613,42045acb,1,visited site,3,checkout,1,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,1.875
9614,d4335b98,1,ad campaign hit,3,visited site,1,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.2
9615,f95715f2,0,viewed product,4,generic listing,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0
9616,b5e84225,0,viewed product,11,checkout,1,3.0,0.0,1.0,0.0,4.0,0.0,3.0,6.0,0.0,11.0,4.0,4.571428571428571
9617,47719c6a,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9618,6e711c89,0,viewed product,30,ad campaign hit,1,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,30.0,1.0,4.875
9619,2001285c,0,brand listing,7,checkout,1,6.0,7.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,3.0,3.857142857142857
9620,9385dbe6,0,viewed product,23,generic listing,1,3.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,23.0,2.0,5.428571428571429
9621,664afc83,1,searched products,22,generic listing,6,8.0,8.0,0.0,0.0,6.0,0.0,7.0,22.0,0.0,22.0,10.0,11.857142857142858
9622,5714f434,0,viewed product,14,checkout,1,0.0,5.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,14.0,5.0,5.166666666666667
9623,4009ea72,0,viewed product,70,checkout,1,21.0,0.0,1.0,0.0,8.0,0.0,7.0,0.0,0.0,70.0,18.0,20.833333333333332
9624,78ee3cc7,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.25
9625,e00c48f6,0,searched products,9,brand listing,1,2.0,1.0,1.0,0.0,2.0,0.0,2.0,9.0,0.0,9.0,1.0,3.375
9626,fc69720b,0,viewed product,3,brand listing,1,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0
